age,diameter,length,material,install_year,condition_score,criticality,pressure_zone,Failure_Tot,failure,longitude,latitude
50,300,64.853442650319,DI,1974.0,8.5,6,3,0,0,,
52,300,92.5403290751349,DI,1972.0,8.05,7,1,0,0,,
55,300,134.81996536,DI,1969.0,8.5,7,1,1,1,-80.4878770018377,43.4567066169048
63,450,176.834623012394,CI,1961.0,7.75,7,1,1,1,-80.4296259312198,43.432680938305
46,300,347.114661717956,DI,1978.0,8.1,6,1,1,1,-80.4441998269671,43.4706166269346
65,300,0.684239021317349,CI,1959.0,7.75,0,3,0,0,,
65,300,1.490679096806,CI,1959.0,7.75,7,3,0,0,,
65,300,45.3336756425959,CI,1959.0,7.75,7,3,0,0,,
74,300,131.398316330725,CI,1950.0,5.7,7,1,1,1,-80.4685007635211,43.4435491995888
42,300,13.8717103963411,CI,1982.0,7.85,7,1,0,0,,
60,300,152.674964354423,CI,1964.0,7.85,7,1,0,0,,
50,450,85.0310547568484,DI,1974.0,8.5,7,1,0,0,,
33,300,0.217807253860607,DI,1991.0,9.1,0,1,0,0,,
33,300,3.50819136049744,DI,1991.0,9.1,0,1,0,0,,
39,100,53.6242822721694,DI,1985.0,9.1,5,1,0,0,,
39,100,4.2376458572096,DI,1985.0,9.1,5,1,0,0,,
72,150,79.7805316313948,CI,1952.0,7.75,7,1,0,0,,
19,300,22.6284303979548,PVC,2005.0,9.35,7,1,0,0,,
19,300,1.85255032864554,PVC,2005.0,9.35,7,1,0,0,,
27,300,56.0003724808164,PVC,1997.0,9.35,7,1,1,1,-80.4703939249025,43.4533207890684
27,300,12.640546222415,PVC,1997.0,9.35,6,1,1,1,-80.4703939249025,43.4533207890684
50,300,106.904863435536,DI,1974.0,8.5,7,2,1,1,-80.443571750618,43.395006580503
65,150,81.3099643295874,CI,1959.0,7.75,6,1,0,0,,
65,150,0.990395880409531,CI,1959.0,7.75,6,1,1,1,-80.5078210818357,43.4322618857906
40,300,8.67220240647907,DI,1984.0,9.1,7,1,0,0,,
40,300,19.7948958550146,DI,1984.0,9.1,7,1,0,0,,
17,150,8.72237730829928,PVC,2007.0,9.35,0,1,0,0,,
17,150,219.125511333419,PVC,2007.0,9.35,7,1,0,0,,
17,150,0.833399999886751,PVC,2007.0,9.35,0,1,0,0,,
79,300,45.9597768259866,CI,1945.0,7.75,7,1,0,0,,
22,150,173.49422906755,PVC,2002.0,9.35,5,1,0,0,,
22,150,7.88619698185064,PVC,2002.0,9.35,5,1,0,0,,
21,250,11.341249970438,PVC,2003.0,9.35,6,2,0,0,,
21,250,87.1392118399839,PVC,2003.0,9.35,6,2,0,0,,
57,150,109.482960171414,DI,1967.0,8.05,5,1,0,0,,
31,200,99.5961056415159,DI,1993.0,8.65,7,1,0,0,,
31,200,21.3834118921629,DI,1993.0,9.1,7,1,0,0,,
32,300,40.8255629283098,PVC,1992.0,9.35,7,3,0,0,,
32,300,18.9196304835972,PVC,1992.0,9.35,7,3,0,0,,
37,300,0.578395158672881,DI,1987.0,9.1,7,2,0,0,,
37,300,3.31868759614342,DI,1987.0,9.1,7,2,0,0,,
45,150,14.8547524512144,DI,1979.0,8.5,6,2,0,0,,
45,150,244.043445837368,DI,1979.0,8.5,6,2,0,0,,
45,150,171.387741492932,DI,1979.0,8.5,6,2,0,0,,
45,150,15.0565895833429,DI,1979.0,8.5,6,2,0,0,,
46,300,12.3125221789894,DI,1978.0,8.5,7,1,0,0,,
46,300,186.766513752455,DI,1978.0,8.5,6,1,0,0,,
30,150,15.1470089195552,PVC,1994.0,9.35,6,0,0,0,,
30,150,36.7832320349644,PVC,1994.0,9.35,6,0,0,0,,
50,300,71.8950889634806,DI,1974.0,8.5,7,1,0,0,,
50,300,12.1922708695611,DI,1974.0,8.5,7,1,0,0,,
14,150,7.73035517014413,PVC,2010.0,9.35,6,1,0,0,,
14,150,89.5069934252398,PVC,2010.0,5.75,6,1,0,0,,
60,150,3.04905445546421,CI,1964.0,7.85,5,1,3,1,-80.4962791321734,43.4261301130748
60,150,395.186938483484,CI,1964.0,6.6,5,1,3,1,-80.4962791321734,43.4261301130748
60,150,3.68591057135059,CI,1964.0,3.93,5,1,3,1,-80.4962791321734,43.4261301130748
66,150,12.5286890402011,CI,1958.0,7.75,5,1,3,1,-80.4962791321734,43.4261301130748
66,150,225.19909921697,CI,1958.0,4.55,5,1,5,1,-80.4974814651808,43.425290897304
66,150,0.620381493242963,CI,1958.0,7.75,5,1,3,1,-80.4962791321734,43.4261301130748
15,150,1.02206057039103,PVC,2009.0,9.35,6,3,1,1,-80.5200100967589,43.4248800110514
15,150,120.937930449324,PVC,2009.0,9.35,7,3,1,1,-80.5225329014624,43.4272265885811
15,150,3.02253000747084,PVC,2009.0,9.35,6,3,2,1,-80.522222807004,43.4273901252624
15,150,213.634595557089,PVC,2009.0,7.75,7,3,1,1,-80.5225329014624,43.4272265885811
14,300,369.515216129076,PVC,2010.0,9.35,7,0,0,0,,
10,200,0.977559865652114,PVC,2014.0,9.35,7,1,0,0,,
10,200,1.39734237454579,PVC,2014.0,9.35,0,1,0,0,,
10,200,0.339453163489244,PVC,2014.0,9.35,7,1,0,0,,
10,200,0.475644089554402,PVC,2014.0,9.35,7,1,0,0,,
18,600,5.20595795062027,PVC,2006.0,9.35,7,1,0,0,,
54,600,5.99034065463353,CPP,1970.0,9.15,7,1,2,1,-80.4740942095003,43.4340195657681
61,300,4.65177184906122,CI,1963.0,7.85,7,1,2,1,-80.4740942095003,43.4340195657681
61,300,4.13674691078256,CI,1963.0,7.85,7,1,2,1,-80.4740942095003,43.4340195657681
61,400,8.1311327258762,CI,1963.0,7.85,7,1,2,1,-80.4740942095003,43.4340195657681
61,400,3.98192066657828,CI,1963.0,7.85,7,1,2,1,-80.4740942095003,43.4340195657681
49,300,49.8285720975067,DI,1975.0,8.5,6,3,0,0,,
65,150,93.2693591500341,CI,1959.0,7.75,6,1,0,0,,
65,150,0.915235792966196,CI,1959.0,7.75,6,1,0,0,,
53,450,167.22592460788,AC,1971.0,8.7,8,1,0,0,,
53,450,3.91040658714767,AC,1971.0,8.7,7,1,0,0,,
65,300,1.21926305558728,CI,1959.0,7.75,6,1,0,0,,
65,300,85.8886286724913,CI,1959.0,7.75,7,1,0,0,,
69,300,1.82251962189127,CI,1955.0,7.75,7,1,1,1,-80.4879842806125,43.4301784876893
69,300,50.1674177305966,CI,1955.0,4.95,7,1,5,1,-80.4874873456351,43.4306763556287
69,300,43.3212574813406,CI,1955.0,7.75,7,1,5,1,-80.4874873456351,43.4306763556287
69,300,267.132385922781,CI,1955.0,5.35,7,1,5,1,-80.4874873456351,43.4306763556287
50,300,25.1692058395993,DI,1974.0,8.5,7,1,1,1,-80.4951468967102,43.4531679493483
69,300,7.42074000760306,CI,1955.0,3.83,7,1,3,1,-80.4608413007312,43.4579176180284
69,300,251.462663985531,CI,1955.0,7.35,7,1,2,1,-80.4586806034784,43.4580130731415
34,300,0.909383262876262,DI,1990.0,9.1,6,2,0,0,,
34,300,11.3334784569432,DI,1990.0,9.1,6,2,0,0,,
25,150,16.6632025922434,PVC,1999.0,9.35,7,1,0,0,,
33,300,2.45991907393247,DI,1991.0,9.1,0,5,0,0,,
33,300,2.36025971855076,DI,1991.0,9.1,7,5,0,0,,
60,150,13.0023173180591,DI,1964.0,8.5,7,1,1,1,-80.5105775051522,43.4341813563143
60,150,1.55234671716826,DI,1964.0,8.5,7,1,1,1,-80.5105775051522,43.4341813563143
37,600,60.8233756991881,CPP,1987.0,9.35,9,5,0,0,,
64,300,21.3259328400626,CI,1960.0,7.75,7,1,1,1,-80.4485061575616,43.4579698821942
64,300,1.13367854454267,CI,1960.0,7.75,7,1,0,0,,
20,300,83.6968815052018,PVC,2004.0,9.35,6,2,0,0,,
20,300,6.12223761753996,PVC,2004.0,9.35,6,2,0,0,,
29,300,19.1969159225197,PVC,1995.0,9.35,6,5,0,0,,
29,300,0.857463706823027,PVC,1995.0,9.35,0,5,0,0,,
29,300,115.362636731399,PVC,1995.0,9.35,7,5,0,0,,
29,300,196.855734773656,PVC,1995.0,9.35,7,5,0,0,,
29,300,263.557725901154,PVC,1995.0,9.35,7,5,0,0,,
38,600,17.9655432425253,DI,1986.0,9.1,7,1,0,0,,
38,600,5.21953254576177,DI,1986.0,9.1,7,1,0,0,,
14,300,9.90235099890641,PVC,2010.0,9.35,7,1,0,0,,
94,200,54.7180809694713,CI,1930.0,7.75,6,1,0,0,,
31,300,9.11960027403146,PVC,1993.0,9.1,7,1,0,0,,
31,300,77.0148582214589,PVC,1993.0,9.1,7,1,0,0,,
11,300,125.706866460157,PVC,2013.0,6.95,7,1,0,0,,
11,300,55.2244302231849,PVC,2013.0,9.35,0,1,0,0,,
11,300,2.07658463215776,PVC,2013.0,9.35,0,1,0,0,,
11,300,51.0940000654137,PVC,2013.0,9.35,7,1,0,0,,
11,300,11.1181584188964,PVC,2013.0,9.35,7,1,0,0,,
11,300,62.4845098335825,PVC,2013.0,9.35,7,1,0,0,,
11,300,10.0542891714511,PVC,2013.0,9.35,0,1,0,0,,
11,300,44.1088607225537,PVC,2013.0,9.35,7,1,0,0,,
11,300,3.01234476734277,PVC,2013.0,9.35,0,1,0,0,,
11,300,8.30484634094265,PVC,2013.0,9.35,0,1,0,0,,
11,300,1.3488698414223,PVC,2013.0,9.35,0,1,0,0,,
11,300,2.5131215100522,PVC,2013.0,9.35,0,1,0,0,,
11,300,0.802609051794576,PVC,2013.0,9.35,7,1,0,0,,
11,300,10.0307720640348,PVC,2013.0,9.35,0,1,0,0,,
11,300,1.39998911738589,PVC,2013.0,9.35,0,1,0,0,,
11,300,4.73789750960757,PVC,2013.0,9.35,0,1,0,0,,
11,300,6.67353595863294,PVC,2013.0,9.35,0,1,0,0,,
39,300,10.0054224518951,DI,1985.0,9.1,6,1,0,0,,
39,300,5.92239437837638,DI,1985.0,9.1,0,1,0,0,,
39,300,212.249865517625,DI,1985.0,9.1,6,1,0,0,,
29,150,6.08616177168547,DI,1995.0,9.1,6,1,0,0,,
29,150,163.288131579256,DI,1995.0,9.1,7,1,0,0,,
48,100,12.0383333694876,DI,1976.0,8.5,5,2,1,1,-80.443571750618,43.395006580503
48,100,1.07660004284861,DI,1976.0,8.5,6,2,1,1,-80.443571750618,43.395006580503
24,300,59.2006375131738,PVC,2000.0,9.35,7,1,1,1,-80.4660090234162,43.3985272820863
24,300,5.87846095059459,PVC,2000.0,9.35,7,1,1,1,-80.4660090234162,43.3985272820863
24,300,105.287327100456,PVC,2000.0,9.35,7,1,1,1,-80.4660090234162,43.3985272820863
24,300,89.0541628331563,PVC,2000.0,9.35,7,1,1,1,-80.4660090234162,43.3985272820863
13,150,25.0101058469892,PVC,2011.0,9.35,6,1,0,0,,
13,150,6.21427748309397,PVC,2011.0,9.35,6,1,0,0,,
13,150,6.29796214800636,PVC,2011.0,9.35,6,1,0,0,,
13,150,26.460463059782,PVC,2011.0,9.35,6,1,0,0,,
13,200,64.975896363088,PVC,2011.0,9.35,6,1,0,0,,
13,200,4.84153374956709,PVC,2011.0,9.35,6,1,0,0,,
13,200,29.843611217413,PVC,2011.0,9.35,5,1,0,0,,
13,200,5.65935869047807,PVC,2011.0,9.35,0,1,0,0,,
13,200,14.8829057646728,PVC,2011.0,9.35,0,3,0,0,,
13,200,4.17675551241459,PVC,2011.0,9.35,0,1,0,0,,
12,300,6.69395770876425,PVC,2012.0,9.35,8,1,0,0,,
12,300,79.1690108555935,PVC,2012.0,9.35,8,1,0,0,,
11,200,6.86376717758512,PVC,2013.0,9.35,5,1,0,0,,
11,200,79.2553453994897,PVC,2013.0,9.35,5,1,0,0,,
13,200,5.58881027191419,PVC,2011.0,9.35,6,1,0,0,,
13,200,91.9555246416617,PVC,2011.0,9.35,5,1,0,0,,
11,200,5.23635152018816,PVC,2013.0,9.35,5,1,0,0,,
11,200,57.2273633966363,PVC,2013.0,9.35,5,1,0,0,,
13,200,4.94805041450351,PVC,2011.0,9.35,6,3,0,0,,
13,200,5.55468496535246,PVC,2011.0,9.35,0,3,0,0,,
13,200,192.35611447645,PVC,2011.0,9.35,6,3,0,0,,
12,200,68.6922131668383,PVC,2012.0,9.35,6,3,0,0,,
12,200,5.43340574757961,PVC,2012.0,9.35,6,3,0,0,,
11,300,11.2891546974995,PVC,2013.0,9.35,6,1,0,0,,
11,300,74.2820485866593,PVC,2013.0,9.35,6,1,0,0,,
11,300,7.45591797831705,PVC,2013.0,9.35,6,1,0,0,,
11,300,7.05216202424508,PVC,2013.0,9.35,6,1,0,0,,
11,300,13.667932076536,PVC,2013.0,9.35,5,1,0,0,,
11,300,9.0130373885026,PVC,2013.0,9.35,6,3,0,0,,
11,300,65.9626418444575,PVC,2013.0,9.35,5,3,0,0,,
11,300,12.0422661409408,PVC,2013.0,9.35,5,3,0,0,,
11,150,5.25539957357757,PVC,2013.0,9.35,5,3,0,0,,
11,150,2.61802284194782,PVC,2013.0,9.35,0,3,0,0,,
11,150,70.887095435407,PVC,2013.0,9.35,5,3,0,0,,
11,200,61.747531567551,PVC,2013.0,9.35,5,3,0,0,,
11,200,9.74914536887212,PVC,2013.0,9.35,5,3,0,0,,
11,150,4.1799968011491,PVC,2013.0,9.35,0,3,0,0,,
11,150,9.5082366084907,PVC,2013.0,9.35,5,3,0,0,,
11,150,126.183190126712,PVC,2013.0,9.35,6,3,0,0,,
11,150,5.88187940872704,PVC,2013.0,9.35,6,3,0,0,,
11,150,122.929812104349,PVC,2013.0,9.35,6,3,0,0,,
11,150,5.9450885832736,PVC,2013.0,9.35,6,3,0,0,,
11,300,4.09323569004434,PVC,2013.0,9.35,6,3,0,0,,
11,300,111.206506715662,PVC,2013.0,9.35,6,3,0,0,,
11,150,5.03018516627958,PVC,2013.0,9.35,0,3,0,0,,
11,150,35.0769472940528,PVC,2013.0,9.35,5,3,0,0,,
11,150,11.9533404546118,PVC,2013.0,9.35,5,3,0,0,,
11,150,11.9641568856769,PVC,2013.0,9.35,5,3,0,0,,
11,150,93.1672857843338,PVC,2013.0,9.35,5,3,0,0,,
12,50,4.25231986838702,HDPE,2012.0,10.0,0,1,0,0,,
14,150,25.2274006673433,PVC,2010.0,9.35,7,1,0,0,,
14,150,111.905239482665,PVC,2010.0,9.35,0,1,0,0,,
14,150,192.542770456648,PVC,2010.0,9.35,6,1,0,0,,
13,150,13.1372085943924,PVC,2011.0,9.35,0,2,0,0,,
13,150,11.4351381028539,PVC,2011.0,9.35,0,2,0,0,,
13,150,105.90018958627,PVC,2011.0,9.35,6,2,0,0,,
19,200,72.9109589487267,PVC,2005.0,9.35,6,1,0,0,,
19,200,10.4348391950787,PVC,2005.0,9.35,6,1,0,0,,
19,200,11.3390792277612,PVC,2005.0,9.35,6,1,0,0,,
19,200,55.8115422480158,PVC,2005.0,9.35,6,1,0,0,,
17,150,9.16470931481749,PVC,2007.0,9.35,0,1,0,0,,
17,150,69.9653581371403,PVC,2007.0,9.35,6,1,0,0,,
17,150,70.917208416674,PVC,2007.0,9.35,6,1,0,0,,
17,150,12.1956819321117,PVC,2007.0,9.35,0,1,0,0,,
94,150,14.1868768765691,CI,1930.0,7.75,5,1,0,0,,
94,150,16.0418816865501,CI,1930.0,7.75,5,1,0,0,,
94,150,1.27381055611584,CI,1930.0,7.75,0,1,0,0,,
94,150,137.143620397124,CI,1930.0,7.75,5,1,0,0,,
56,150,131.325888027156,CI,1968.0,4.25,6,1,4,1,-80.4444525369081,43.4640952828731
56,150,13.4647188742279,CI,1968.0,7.85,6,1,0,0,,
61,150,56.1629296718183,CI,1963.0,7.85,5,3,4,1,-80.5156159621748,43.4256638904993
61,150,199.346950799947,CI,1963.0,5.45,6,3,4,1,-80.5156159621748,43.4256638904993
61,150,96.5930214345386,CI,1963.0,5.85,6,3,4,1,-80.5156159621748,43.4256638904993
61,150,12.4777218749188,CI,1963.0,7.85,5,3,4,1,-80.5156159621748,43.4256638904993
13,150,16.1389745327409,PVC,2011.0,9.35,0,1,0,0,,
13,150,113.238938719158,PVC,2011.0,9.35,7,1,0,0,,
23,300,12.2153343837836,PVC,2001.0,9.35,7,2,0,0,,
23,300,219.162532503117,PVC,2001.0,9.35,7,2,0,0,,
23,300,69.3547189580835,PVC,2001.0,9.35,7,2,0,0,,
23,300,8.50009994439974,PVC,2001.0,9.35,7,2,0,0,,
13,300,36.9602733129496,PVC,2011.0,9.35,6,2,0,0,,
13,300,11.8108105247969,PVC,2011.0,9.35,6,2,0,0,,
38,150,12.2590757419647,DI,1986.0,9.1,0,1,0,0,,
38,150,94.902349568625,DI,1986.0,9.1,5,1,0,0,,
33,600,22.6092258454062,CPP,1991.0,9.35,7,1,0,0,,
33,600,7.73397411053857,CPP,1991.0,9.35,0,1,0,0,,
33,600,186.384548097798,CPP,1991.0,9.35,7,1,0,0,,
33,600,26.4684649308913,CPP,1991.0,9.35,7,1,0,0,,
33,600,474.744167775491,CPP,1991.0,9.35,7,1,0,0,,
33,600,289.696083837221,CPP,1991.0,9.35,7,1,0,0,,
66,150,0.66314861129191,CI,1958.0,7.75,5,1,5,1,-80.4579198221934,43.4536454318789
66,150,199.43048463581,CI,1958.0,4.95,5,1,5,1,-80.4579198221934,43.4536454318789
66,150,9.98173664801259,CI,1958.0,7.75,5,1,5,1,-80.4579198221934,43.4536454318789
19,200,1.95366115048266,PVC,2005.0,9.35,7,1,0,0,,
19,200,110.411475441352,PVC,2005.0,9.35,7,1,0,0,,
19,200,65.3452972167007,PVC,2005.0,9.35,7,1,0,0,,
50,300,4.21433763157832,DI,1974.0,8.5,8,1,2,1,-80.489615968996,43.4499969504534
50,300,15.0493688669047,DI,1974.0,8.5,7,1,2,1,-80.489615968996,43.4499969504534
50,300,44.8646785135646,DI,1974.0,8.5,8,1,2,1,-80.489615968996,43.4499969504534
50,300,46.8677727470568,DI,1974.0,5.3,8,1,2,1,-80.489615968996,43.4499969504534
66,150,7.35977957674872,CI,1958.0,3.38,5,1,6,1,-80.4619846302595,43.4302965452091
66,150,271.42952612192,CI,1958.0,4.5,6,1,6,1,-80.4619846302595,43.4302965452091
66,150,13.8372987100254,CI,1958.0,7.75,5,1,6,1,-80.4619846302595,43.4302965452091
52,150,15.1033543526799,DI,1972.0,8.5,6,3,1,1,-80.5279650385104,43.4231557926447
52,150,194.351700892712,DI,1972.0,8.5,6,3,1,1,-80.5279650385104,43.4231557926447
52,150,12.4320123975959,DI,1972.0,8.5,6,3,1,1,-80.5279650385104,43.4231557926447
52,150,247.762182878824,DI,1972.0,8.1,7,3,1,1,-80.5279650385104,43.4231557926447
52,150,155.602612007243,DI,1972.0,8.5,6,3,1,1,-80.5279650385104,43.4231557926447
13,150,28.6578993872652,PVC,2011.0,9.35,0,1,0,0,,
13,150,99.3924622372934,PVC,2011.0,9.35,6,1,0,0,,
13,150,115.50428028979,PVC,2011.0,9.35,6,1,0,0,,
13,150,89.7481054701523,PVC,2011.0,9.35,6,1,0,0,,
13,200,73.9205136921582,PVC,2011.0,9.35,6,1,0,0,,
13,200,10.0442196478157,PVC,2011.0,9.35,6,1,0,0,,
13,450,130.874238887924,PVC,2011.0,9.35,6,2,0,0,,
13,450,15.3743913045347,PVC,2011.0,9.35,6,2,0,0,,
13,200,14.4428577868931,PVC,2011.0,9.35,6,2,0,0,,
13,200,10.7341012122691,PVC,2011.0,9.35,6,2,0,0,,
13,200,56.557594261699,PVC,2011.0,9.35,6,2,0,0,,
13,150,114.104323697887,PVC,2011.0,9.35,6,1,0,0,,
13,150,3.19168209250792,PVC,2011.0,9.35,0,1,0,0,,
13,150,17.241405914636,PVC,2011.0,9.35,5,2,0,0,,
13,150,12.4870030706071,PVC,2011.0,9.35,5,2,0,0,,
13,150,170.62392889922,PVC,2011.0,9.35,5,2,0,0,,
13,300,86.9177771879215,PVC,2011.0,9.35,6,2,0,0,,
13,300,15.9814124250248,PVC,2011.0,9.35,6,2,0,0,,
13,300,98.0084795179136,PVC,2011.0,9.35,6,2,0,0,,
13,300,6.90594749048433,PVC,2011.0,9.35,6,2,0,0,,
13,150,10.3229812227464,PVC,2011.0,9.35,6,2,0,0,,
13,150,14.4425220035318,PVC,2011.0,9.35,6,2,0,0,,
13,150,97.0241396421332,PVC,2011.0,9.35,6,2,0,0,,
13,150,189.599428139584,PVC,2011.0,9.35,0,2,0,0,,
18,200,1.7876090879623,PVC,2006.0,9.35,0,1,0,0,,
18,200,10.5022927391586,PVC,2006.0,9.35,5,1,0,0,,
18,200,41.8159696053569,PVC,2006.0,9.35,5,1,0,0,,
13,150,61.0799752748356,PVC,2011.0,9.35,5,2,0,0,,
13,150,14.3126634027986,PVC,2011.0,9.35,5,2,0,0,,
13,300,0.571358425663957,PVC,2011.0,9.35,7,1,0,0,,
13,300,98.7357696184665,PVC,2011.0,9.35,6,1,0,0,,
13,300,100.315872508686,PVC,2011.0,9.35,6,1,0,0,,
13,300,119.910660099566,PVC,2011.0,9.35,7,1,0,0,,
13,300,99.971320391593,PVC,2011.0,9.35,0,1,0,0,,
13,300,97.1670216150162,PVC,2011.0,9.35,6,1,0,0,,
13,300,100.449382200669,PVC,2011.0,9.35,0,1,0,0,,
13,300,101.907118381745,PVC,2011.0,9.35,7,1,0,0,,
13,300,100.907340701509,PVC,2011.0,9.35,7,1,0,0,,
13,300,34.0532477992246,PVC,2011.0,9.35,6,1,0,0,,
13,300,102.50055723984,PVC,2011.0,9.35,6,1,0,0,,
13,300,98.3651524945422,PVC,2011.0,9.35,7,1,0,0,,
54,600,287.204019822962,CPP,1970.0,9.15,7,1,0,0,,
54,600,20.9482018261018,CPP,1970.0,9.15,0,1,2,1,-80.4740942095003,43.4340195657681
54,600,282.450616087575,CPP,1970.0,9.15,7,1,0,0,,
54,600,96.8655734786769,CPP,1970.0,9.15,6,1,0,0,,
16,150,7.5114185322626,PVC,2008.0,9.35,0,1,2,1,-80.485507488938,43.4429546263989
16,150,313.943042101674,PVC,2008.0,6.95,6,1,2,1,-80.485507488938,43.4429546263989
23,150,1.21929474778451,PVC,2001.0,9.35,6,1,2,1,-80.485507488938,43.4429546263989
20,450,231.867052066737,PVC,2004.0,9.35,0,12,0,0,,
12,200,4.89847172972939,PVC,2012.0,9.35,0,2,0,0,,
12,200,210.713708322928,PVC,2012.0,9.35,0,2,0,0,,
12,200,98.3022725523501,PVC,2012.0,9.35,6,2,0,0,,
12,200,97.0362975363269,PVC,2012.0,9.35,0,2,0,0,,
12,200,100.914820101565,PVC,2012.0,9.35,0,2,0,0,,
12,200,68.921974143121,PVC,2012.0,9.35,0,2,0,0,,
12,200,7.72740713879264,PVC,2012.0,9.35,0,2,0,0,,
12,200,33.120309022766,PVC,2012.0,9.35,0,2,0,0,,
9,150,13.1738294640169,PVC,2015.0,9.35,6,1,0,0,,
9,150,177.18704788217,PVC,2015.0,9.35,5,1,0,0,,
9,150,133.475774636887,PVC,2015.0,9.35,0,1,0,0,,
11,300,11.9950932246337,PVC,2013.0,9.35,5,3,0,0,,
11,300,13.9353915950053,PVC,2013.0,9.35,5,3,0,0,,
11,300,53.8146560621458,PVC,2013.0,9.35,5,3,0,0,,
11,150,5.97220683289311,PVC,2013.0,9.35,6,3,0,0,,
11,150,47.8253649117097,PVC,2013.0,9.35,6,3,0,0,,
11,150,46.779336418325,PVC,2013.0,9.35,5,3,0,0,,
11,150,6.03180288343621,PVC,2013.0,9.35,5,3,0,0,,
11,150,93.4786037697117,PVC,2013.0,9.35,6,3,0,0,,
49,300,0.736591067870302,DI,1975.0,8.5,0,5,0,0,,
59,450,204.731918889276,DI,1965.0,8.5,8,1,0,0,,
63,200,53.6244575596543,CI,1961.0,7.75,5,1,1,1,-80.4539448519232,43.4191187324237
63,200,1.55477152637377,CI,1961.0,7.75,0,1,1,1,-80.4539448519232,43.4191187324237
63,200,24.7316966811251,CI,1961.0,3.95,7,1,1,1,-80.4539448519232,43.4191187324237
13,150,1.01187296629185,PVC,2011.0,9.35,5,1,0,0,,
13,150,92.3024193208744,PVC,2011.0,9.35,5,1,0,0,,
13,150,13.4209949234959,PVC,2011.0,9.35,5,1,0,0,,
10,300,325.936256899484,PVC,2014.0,9.35,4,2,0,0,,
10,300,7.36353447367578,PVC,2014.0,9.35,5,1,0,0,,
52,150,7.24470151126367,CI,1972.0,7.85,6,1,6,1,-80.5287396573566,43.4464107332934
52,150,132.814830932234,CI,1972.0,7.85,6,1,6,1,-80.5287396573566,43.4464107332934
52,150,7.19422398657878,CI,1972.0,7.85,6,1,6,1,-80.5287396573566,43.4464107332934
52,150,247.601705031203,CI,1972.0,4.65,6,1,6,1,-80.5287396573566,43.4464107332934
17,200,6.96047562768012,PVC,2007.0,9.35,6,0,0,0,,
17,200,95.8909165044198,PVC,2007.0,9.35,0,0,0,0,,
17,200,87.7225612085355,PVC,2007.0,9.35,6,0,0,0,,
14,300,79.1335758875997,PVC,2010.0,9.35,6,2,0,0,,
14,300,151.818793777141,PVC,2010.0,9.35,6,2,0,0,,
16,150,1.05111188831555,PVC,2008.0,9.35,6,1,0,0,,
16,150,113.695499490135,PVC,2008.0,9.35,6,1,0,0,,
16,150,132.695629279925,PVC,2008.0,6.15,6,1,0,0,,
14,200,13.0270860395952,PVC,2010.0,9.35,0,2,0,0,,
14,200,71.9117802928877,PVC,2010.0,9.35,6,2,0,0,,
14,200,6.17025353582565,PVC,2010.0,9.35,6,2,0,0,,
14,200,174.887822239876,PVC,2010.0,9.35,6,2,0,0,,
14,200,91.2300881406215,PVC,2010.0,9.35,0,2,0,0,,
14,200,17.7176111890578,PVC,2010.0,9.35,6,2,0,0,,
13,150,11.8927478219548,PVC,2011.0,9.35,6,1,0,0,,
13,150,10.5058302941903,PVC,2011.0,9.35,6,1,0,0,,
22,200,18.0692313951982,PVC,2002.0,9.35,5,1,0,0,,
22,200,19.3064306383987,PVC,2002.0,9.35,5,1,0,0,,
22,200,10.4207057025074,PVC,2002.0,9.35,5,1,0,0,,
18,200,71.5799078421563,PVC,2006.0,9.35,5,1,0,0,,
18,200,13.7005481018203,PVC,2006.0,9.35,0,1,0,0,,
39,150,15.3221751619119,DI,1985.0,9.1,0,1,0,0,,
39,150,69.2759798846444,DI,1985.0,9.1,6,1,0,0,,
39,150,6.69021047810066,DI,1985.0,9.1,6,1,0,0,,
21,300,57.1443002624198,PVC,2003.0,9.35,7,1,0,0,,
21,300,26.9832625682014,PVC,2003.0,9.35,0,1,0,0,,
14,200,5.08109056108415,PVC,2010.0,9.35,0,2,0,0,,
14,200,33.4470562951586,PVC,2010.0,9.35,5,2,0,0,,
16,300,94.0746506201776,PVC,2008.0,9.35,7,1,0,0,,
16,300,96.1070167898487,PVC,2008.0,9.35,6,1,0,0,,
16,300,93.6445813811074,PVC,2008.0,9.35,6,1,0,0,,
16,300,101.988371035723,PVC,2008.0,9.35,7,1,0,0,,
16,300,92.5058842683256,PVC,2008.0,9.35,7,1,0,0,,
16,300,3.77087587204504,PVC,2008.0,9.35,7,1,0,0,,
15,450,12.0289028991766,PVC,2009.0,9.35,0,0,1,1,-80.5306258691107,43.4073064722364
15,450,3.18266177516166,PVC,2009.0,9.35,7,0,1,1,-80.5306258691107,43.4073064722364
15,450,4.22745191992829,PVC,2009.0,9.35,0,0,1,1,-80.5306258691107,43.4073064722364
19,300,8.06284107991106,PVC,2005.0,9.35,7,3,0,0,,
19,300,36.015037220653,PVC,2005.0,9.35,0,3,0,0,,
19,300,39.3762808695169,PVC,2005.0,9.35,7,3,0,0,,
75,150,167.254249095618,CI,1949.0,6.95,6,1,6,1,-80.5051309339115,43.4357238146617
75,150,66.0475974189111,CI,1949.0,7.75,6,1,6,1,-80.5051309339115,43.4357238146617
75,150,198.209241028494,CI,1949.0,4.95,6,1,6,1,-80.5051309339115,43.4357238146617
